PERIODO|ID_CLIENTE|CANT_CONSULTAS_PREV
2018-11-01|gZB8MSZBRg0LPpLANtTZfAWj9yVJUxqrakoycYvmGrk=|1
2018-11-01|pB/RQ/6+xKCJCDskxxh6v6WpadtOn0M1xH7j/9szBQw=|1
2018-12-01|pB/RQ/6+xKCJCDskxxh6v6WpadtOn0M1xH7j/9szBQw=|3
2018-12-01|qdUrVhctiWX8eqyqg0lMyJ3RV9x9nhrJlW1emrGe5GE=|1
2018-11-01|EuiDGIFBAIDK2Frve9C4GtatPPpUCZ3LZdeID/lGHsk=|1
2018-12-01|w8gZs0n2sIPY5JJdYJoUZMRkxD4l7gC9bNBtMn5F1F0=|2
2018-12-01|tBLBqAd2wUaWqJA0u8MgAin0QWMXvV0jAtQv0Af5qAs=|1
2018-12-01|8BsrnOUrnKtTdOqjarAendwRj+RWVHS7QJtl9tZcSeQ=|1
2018-11-01|ip5xhgyEMpRflf9NszMYY/7vLT8VUDHxkeUTSTiG/BA=|1
2018-10-01|zPpxvA8a3vgXoxHURYEhnT3hSKFe8jDr4FKYTe1Dweg=|1
2018-12-01|gh5j1zKzucKJYlO68tBxxKmiZEITXOuIQ8o5txz3/s8=|1
2018-11-01|Z0+2d9DREX+xbmsjRI0rcRDItiDLHoa86LOjYv2lbMM=|3
2018-11-01|NmPO3fomHSg3aPLagooVzLWSGcaLQbziGqKcZONfv2Q=|1
2018-12-01|lDgGdh0gtE3XIzuxbmi2VkAiQdGxcEPV3NU4AVVjnkM=|2
2018-12-01|hlqTthrbrceisICdoLpjIyYRevLrLnBX09MtjzVkVZw=|1
2018-10-01|CVP1EWHuZxylZWsIzIClsBtztDMzT1ndOOXYcjkNiSA=|1
2018-10-01|fhfwzpw7fT7tX0xuTne2Z1IMWdAXgYLmYLlZhoROPpk=|1
2018-11-01|fhfwzpw7fT7tX0xuTne2Z1IMWdAXgYLmYLlZhoROPpk=|1
2018-11-01|baceXfaH4YypanfMlucgoA5e7bkQ19EmmFD79ZT5zus=|1
2018-12-01|0/4A13kXphDWImf7Ro2t1itLocNRXvgoHA+Qwu0zuKI=|1
2018-12-01|3953B7ag+mCCt2asiSgKwwYNf2++DA+RQlvraZEivNQ=|1
2018-11-01|t/PU2Yn4GyHJZ/7GE/cU66ijn3ecDO4Nh8Q4w/mi1Kk=|1
2018-12-01|JLaUEJknnaXwXSmu2tuTayx85I29+md3rXqM8uLfnq0=|1
2018-10-01|yhe1Lep3y7AygDQ0KQEzB3ifecAjRnFEa+riDx41ImY=|1
2018-12-01|REk8p2zJZWKr+iJ5TViP0GK7tv17Y5BzEbzJx0aL6ts=|1
2018-12-01|lYGL+I1VPIWNkBAgdDRcU3zi5O6lqdjxs2te9u5DY6k=|1
2018-12-01|um37FjO0Go3ItR03AfWXqbTkZpXEDGqAtx2KuIWVUU0=|1
2018-10-01|KUnFw9lnWPBSAc9wPsgB7vzxqD2iQz9SEmBehZ/eiKc=|1
2018-12-01|HiXA7Ft8zOehDbq6a0O1W/FsUWHUe9vGboceBRAGhPg=|1
2018-11-01|YYDrjJwJ/S68MWid/bYVHFKVgHXKVcdELzfGv4xJgFY=|1
2018-10-01|EJ49PQE9xxUIf39iPM/1hcjFpQf1X84YQDMc3R7jS64=|3
2018-10-01|BsdPk79IhUcUqXDk3/xGCOFRu9xwlrp7wsDmYQW/hzc=|1
2018-10-01|bAY5eXl+W4um0SSWanL72mtKzsRvFlbVMI/CObjvq24=|1
2018-12-01|Bl8Wblh1BTOt6uRbz+ZsvH3lQOO+FQoyyAPI0yK8zEc=|1
2018-10-01|yal83cKFR1yG4AVnbTr606vC9TMB8SiaxYxxdGVS1Mg=|1
2018-10-01|uOMY2Zca40OhLsyljWzxxmMnwKIFxJ7h4Hv0BhQ/Fi0=|1
2018-12-01|uOMY2Zca40OhLsyljWzxxmMnwKIFxJ7h4Hv0BhQ/Fi0=|3
2018-10-01|RB7C1xu+LlmpAEtTgXQDNKokdwqe7il7exDIMJ0KrIc=|2
2018-10-01|PKPyFnfuXZqzuf1P/kb7pUNK+Rvc5+HTnWh/TJAsvuk=|1
2018-10-01|NwAJbLcOVo4a917WycoqFaZSuQWbvg+7bV1lq6U4C3A=|1
2018-10-01|HpJrf9HmmHu0oENcfdPgpMr6464bLDqnDWbnqi4ypbI=|1
2018-10-01|WtVTIt6zzEc1IqNgPwPy5XPQmvb2xveo4tu5FvnVY/s=|1
2018-12-01|MUTycDZHMjFBoHFhFNHrWoV3JeNS007yH0Q385C/ATc=|1
2018-12-01|e8K3Kq+KzIMeWSCS7CQAMEi9U+9xY9YeNknFTy36YOU=|2
2018-12-01|vdZD6nm6nz8MUyWz7/JlMGiedBznLxT6g22xk9zP3Hk=|1
2018-12-01|iiZV1i6Q8qKep8LADh0l7vjkswNJQCSqHhGVO4w6a7w=|1
2018-12-01|p0syzLjXI2AmIZaApOQb2oAGo8gbOjwmqnaR5JY+3f8=|1
2018-11-01|ixTo6knQVu3/SxyO4bZGUNDLboV5dmB1dVhLCl/8wL4=|1
2018-12-01|GFDKMV+pIyyfXHC3CZ+ecUbXyYXuHBJARyKnOhFS8Ss=|1
2018-10-01|PeXvnCPYfUF8ha4DdZABtflVmhOQ12skTsXlrTk6hnI=|1
2018-11-01|dDP8CzFN4YnGYNqUagIi2r/RQNa5vTe8h/cyoPJAwTc=|1
2018-11-01|hlGIQBJLqoIoRfmzg+JqElHbuiEe2vFdG6JxmGWVyn4=|1
2018-12-01|fhEWx+bAbvw8FiLrMs386YcINBXaUKyf4IUG/lyspCQ=|1
2018-12-01|XB0xcxLqu7s6A/fMKd3f0xMA8+2SJ7QlgeZlHvOmTAE=|1
2018-12-01|RyqpbpHYIkccUgHT1kSFlcBCPX72dASfZLVGsTbmjmo=|1
2018-11-01|mGicutUiZojbqVgpdppgA8myMOdS8bhdOuWqErPNSQU=|1
2018-12-01|Ks38IjP9h0GB/jOZ20ZTXSRX6DwaDUFrTK0UUPF4aXY=|1
2018-10-01|tzdA7+1ZcB3oeYyFzwFRrF9HkxMLPQuECVd6EGcHg5c=|1
2018-12-01|6JczbjrAKLquUm56LdZA2b9DRDxT6AFM3kun013WuPo=|1
2018-12-01|BPaAN2IGHUlxYhSFoDDNuyoDZBP1jFEV/jc7b3ZXwjk=|1
2018-12-01|yjgl1x+yVijPeOYm99CRSRGlTMvDG0ttf4MlRLxzCgg=|1
2018-10-01|yjgl1x+yVijPeOYm99CRSRGlTMvDG0ttf4MlRLxzCgg=|1
2018-11-01|nUkCLEzJNRe3vEjrBKMvXcEtObezB2j7GaAOYPpThv0=|1
2018-11-01|dbs5ldusnOj4A9EDhaMjQgEHtGnC8w0ksOUxfpszVug=|1
2018-11-01|2+5DsYtmWvui3+EHXyKmboiNIo7RthXiDncij1bvhRM=|1
2018-12-01|hejIU0fPJPEA95cMrwc1TdZyjUY+0VPLplYik0zDMUI=|1
2018-11-01|TlI7BSQjlhVD/X84MGZM1ThlXoCMVEJc21SuN/jkmAQ=|1
2018-11-01|A52jmovPmMmV+YrWoBUbqwdrccDLgBKfxMlhqTRdscs=|1
2018-12-01|L0WTlSL+LKzv8aPaDoYYPsL7wvNAU+iudg2ULPQyiks=|1
2018-11-01|JrrhRjnC1gDGEi1akEI6Cd9mkjZO3rd0oMIzjxFvhZM=|1
2018-10-01|Rz9dK540ZZaMo+8t5s1VojYeY/oMwJLujYI697Ltm6E=|1
2018-11-01|GkZuicnyrgvbNySm5sBLgJSd6jvhwjLzpwwixzUJVzY=|1
2018-12-01|SCDR2lqOUsIjDwnrZgEY+1LjT4ZO26ac3faZSuaBgnA=|1
2018-12-01|+prUG7mKVPX3lUXZm7YbLNbIaAlKt+qTYiFhF4bHOR8=|1
2018-12-01|zN8CiPjUpLPECAPZUuEQj1aIuBEItk4jXXIfhZe3rZ4=|1
2018-11-01|KUYm3MMST/bEjiVMHTSbWpNGhAozfHrzgpw+TA2/M+Y=|1
2018-10-01|ev3T7Wdv76G7JQM0bkrxqbbmNwNQcAtYZCuPNKCpZy4=|1
2018-12-01|LjCoSr5UskrOEQ1N6Mkqudsw2bch02rZGE+uvrJ7l2o=|1
2018-10-01|yS12iggIoEAtumBN7iq9uGQLrcvuAeYYHQ/ojyi+pDk=|5
2018-11-01|01D0c3NGkQklWe+YUdyOynrztKlkBcGqRFqqKLp3pCA=|3
2018-12-01|01D0c3NGkQklWe+YUdyOynrztKlkBcGqRFqqKLp3pCA=|1
2018-12-01|FYj1qFl14NyEN/oGwMSus8KQwqcolW1bc4oixYZMo3E=|1
2018-11-01|JzXi2ugSMN5lvrPfGYQv7OmfOVkM/QBnchgJ0EB8W+Q=|1
2018-12-01|di2/89yu8+gM9mw0iJHEUpqr7+UFCQjFZS8Rc/XrBE8=|1
2018-12-01|8UMR+4HYY+e7bALgDPYP7d5NOk4zZY5j0ELS6k58dTM=|1
2018-12-01|dtSH8FS+7PyAiDLmRVgubC0pRLGaobXO6PeegS0MLZA=|1
2018-12-01|NhjnRpMwaFTXgWTP9l0N9Tc8rnHjukgQlzP+lwiliTg=|1
2018-10-01|eE7zFzSa9p97YKNYZ6KlU3mEIP2/T+OP4P0yl2HMLqA=|1
2018-10-01|9aZ+K2MttMFthrJVdaRgGgdC8mPT0sECGlJpMR5eJd8=|3
2018-12-01|FI4pymr9aktZVMHygmSOUpiSbACkwp7Ly18GwtiUrT4=|1
2018-12-01|672f/HpYTmb9LziDAdY44F6hEI4XRkIn25/3iNAGPEU=|1
2018-10-01|ujHO7ksKmxC8+zI1umvUUndxxX3s+GWwZXjfQzpcdtM=|1
2018-12-01|gCdTcbe0K3/r4tifYDhgHA79UkAky2Msvge06zT9OaY=|1
2018-11-01|4gK8MLAn76EBDnAn69cv8J3tiVHqlEvSUKgsE6d4qxE=|1
2018-12-01|qy0QizAHAzdswdEl8GlQQnCdQwOSsCSFU13DNZQnhTI=|2
2018-11-01|ByyQGZ2fMjE0LYwhyR0EzbFPRwjohXvVQj8fxmjizzg=|1
2018-12-01|PKocQ/lbpyX0/jHYitsdEBvyl6Ig2XzD+e7ErnnOZCE=|1
2018-12-01|PIykN6G9BJt5QQPZr3CweXKsXtVEnyruWrgKsWnDRZ4=|1
2018-12-01|PN3ODZRFM6EouL/31aEEiCpdbgXZqHbBjxF7AH5RZe8=|1
2018-12-01|48Zh92gse4zsenW7k5vV9zGIvWSuNQ+iMpRWXjjsWxc=|1
2018-12-01|vxm2YFPW6tJ0H6HZ62tndFHEVn2ol+qcbaLtTMTp4r4=|3
2018-11-01|APQseEwReBWgYrHaUr4MH//G4md4tnjHOhutonzC5TQ=|1
2018-12-01|APQseEwReBWgYrHaUr4MH//G4md4tnjHOhutonzC5TQ=|1
2018-11-01|V0vYNWn5H/FgCVt3lYaxZtSfUCqj3aLheXzAzXKyEO0=|7
2018-12-01|EodnNJddmq9CMgnaK0iyBLhJE+ppW3D+xhr5WqpI/OY=|1
2018-11-01|EodnNJddmq9CMgnaK0iyBLhJE+ppW3D+xhr5WqpI/OY=|1
2018-12-01|Exk7JwapLEc91duvELbILsifcq+FI1BoCIP4+uh5AGw=|1
2018-12-01|eyFFHx/WSgKuOS102HkRGcQItpcNbNCuyciPr2qlPtY=|1
2018-12-01|fCkZdKQRhq5gK5PnYnKVH9qNpq10HvyXYLiOufTPuxE=|1
2018-12-01|oac7j5b/Gh1JQ9J0gTX/9kUPmmAZqgX2xdwH7iX3CHQ=|1
2018-10-01|RYcufgeJDQul2TCNoe3Ww+u3sLRs83hEwRJVrSF5LkU=|1
2018-12-01|bs75fb85eLrPOglcK1HJrNMN0xNH/yFQel3Wiu+c84M=|1
2018-10-01|EVX234oQ/qBtmThCRp5KZ2Rhh1skHpbvjLDRseuXvdA=|1
2018-11-01|cjieNqD1ags8garTAMLCAol9aw9pZ9px3yDFh30fddg=|1
2018-11-01|jVgDqTLoSwYm4MrMYYA2PIEiO3cWowX3OgF3VqYq+YA=|1
2018-12-01|cETAOBKLyrBE+gfT/fpZjlE63gqg4r6RjgR7ULeD9Cw=|1
2018-12-01|OnM8qfM0TyEz2aU4ClroJid4SjQRJ5DBxJevht0oLSM=|1
2018-11-01|fr1CHoGgW1BxMFoJfkxXHTnbRH7p9rP95c5FdtNFwaE=|1
2018-11-01|f7cw2WXPO5/MLdP7qLamP2RFTGF+ptlFWxknOT8eYds=|1
2018-11-01|4uB4l/P2G9I/pK4sFJCLUkYSRHIu7J1asHt1pFjC9eM=|1
2018-12-01|qmjMWF+exYmf5Z0QNr5NBMHUz+lrF7O4mWhxJJHtPBE=|1
2018-12-01|HObtctXt1LIaDwGyjVEXscJy833DFsiegr4KOY03Hgs=|1
2018-11-01|HObtctXt1LIaDwGyjVEXscJy833DFsiegr4KOY03Hgs=|1
2018-10-01|HObtctXt1LIaDwGyjVEXscJy833DFsiegr4KOY03Hgs=|1
2018-12-01|wD0lCqBlSQayIUvAGnryucjmpPcdaQwM5SBIjTJup/I=|1
2018-11-01|wD0lCqBlSQayIUvAGnryucjmpPcdaQwM5SBIjTJup/I=|2
2018-12-01|sVziWlVgXigBEkupdnljkX3wyZ3Dm+rp6UbXunnPDK0=|1
2018-12-01|beKaLBBLBtfgkWoxi+xxsiy/OuJNF2GU76/de6nRM/4=|1
2018-12-01|2xZTlOptz5Ka09VyjkDL7+ivpCre1PlzcongU5pBE9s=|1
2018-11-01|rFG1aWWJd8bvBvA1r0+GoWvMmO1+M2b6V/+YyOWiJEg=|1
2018-12-01|0pkEHunTzVBdqECuMlRxfvy5J0dThNSXniYVSZ6GYuQ=|1
2018-12-01|LP2TN9R+1ELzxZU2k4sIH4hvcKjP7NZVC1hJV3oJyHw=|1
2018-10-01|LP2TN9R+1ELzxZU2k4sIH4hvcKjP7NZVC1hJV3oJyHw=|1
2018-11-01|oDH9snjhBiV5Gs2gVCBjy/Vva4FZLtub8gns/dOX/yw=|1
2018-11-01|t+9yoUg0d7lMsEyItM6HKQFbfYDtWdgwR4OtzO37C5g=|1
2018-11-01|GQ54WtCtUn8bbKK9E+/SJ8BckXOAOfEoNmac9609mPU=|1
2018-11-01|PxBAuoz6OTrgx2MYje5V/wZKH699nkRsH1u1Gbkoa0E=|1
2018-12-01|lACMNYvmtivnikF0jhu/0g0zCepXheOkCi1AGezmStk=|1
2018-12-01|88Z+057j5DpLuWrE4fdpvhWgFWajQ+ngNOK8dptRyck=|2
2018-12-01|Dvkp+0m/H1fiOdWohNOl9u6xu5T4GZtwtHwnw4w6B40=|1
2018-10-01|kwz3WypBXMcwDiwgs8KFyS+OaH97QywBADu7h3tbSRA=|1
2018-12-01|kwz3WypBXMcwDiwgs8KFyS+OaH97QywBADu7h3tbSRA=|1
2018-11-01|64Xo0PmzfDUsy7pTRUi9H3WWSyvTzhcMQFlCBqWUxzs=|1
2018-12-01|P6oStwJdQU45gDV/0VQJQe9esystl7L2/XnlNKjRXAs=|1
2018-10-01|YBw59JXlC5OD2si0zLQ8QV+qfzN+npINJuV8x4n6nyk=|1
2018-10-01|lkZOzZWZ0djQ59lLSYJImxGlMsSCp4C+eeG5PgTxfBU=|1
2018-12-01|lqE7qRoadLFqsKclH4GkGKJ79ju9YpMe9I2YeBgfHYw=|2
2018-11-01|lqE7qRoadLFqsKclH4GkGKJ79ju9YpMe9I2YeBgfHYw=|1
2018-11-01|fMdR6wz8sUZcSBT58gHl1zNPYzp2Vkf34Fr7n0cOtgo=|1
2018-10-01|fMdR6wz8sUZcSBT58gHl1zNPYzp2Vkf34Fr7n0cOtgo=|1
2018-12-01|bxceOyuIgvYU4XHMNUIULGmOBk8bNczwdW71lMQN0Pw=|3
2018-12-01|LxIRcRk0Wccn4K5WZ7g7H4Uf8rGySDqpGy/i1BHDUVE=|1
2018-10-01|quytueAf8BCyp1s6ZCdURUG+p5VA5f3v4mwuSkf9MXY=|1
2018-11-01|a6t7KGNGb9628rujXOH1X97Y0YY5YWSOtjvt/G4wJyE=|2
2018-12-01|ej3F2FpbuyzhOyvLcx6+FZtpUVvnoGtpJBIPf2iUnn4=|1
2018-10-01|9Vd/bE+inFech/EikVY3aW3nN1OjjzE6t0Rju93L8aA=|1
2018-12-01|Osm4BiYwjPVj+lo5hSIaMtJM7oFlND74V+nbWReH2MU=|3
2018-12-01|X231H+tW+LkIFEQyu5XnInRuyTzCyKrcChon+9C5D4U=|1
2018-11-01|X231H+tW+LkIFEQyu5XnInRuyTzCyKrcChon+9C5D4U=|1
2018-12-01|YEhyMe8jYin28zW5hznbqxtM4JHCPefNPf6MaFXgbjE=|1
2018-12-01|eqn8z+VI7IwWlswJw+494Q66HmTB1dWSAtOxrEbyDAE=|3
2018-10-01|BLbqdSgC2dm7g+FqfURMNfinyqzXCIKf9ZjS+VsvGQ4=|2
2018-10-01|XplpmRuLDFNQ145hpDFcZIIBmvNyFvwfmEoHsJoLmhc=|2
2018-12-01|gc9pARBrbeY2b/n4O4mPCQjcK/frHm7ZKLCO6LN0YWk=|1
2018-11-01|Z426/E5p6FcsQ/Eaf8wBVKMnX9XGq89JgyO60ppvyFs=|1
2018-11-01|dimnwQ2p9BF+YbFRUcJAZH4asu9+x8I8R+GmaOJN48M=|1
2018-10-01|1dlf0fkzlZBL46T8EzVkPwbI1TbCT2m2XmgbSDa0RDs=|1
2018-12-01|17l7j9bFMDQ1Xu3oqkdlO9NG0QhTmAgSckHQaRHCwQ4=|1
2018-12-01|gnADgiUgkfMzL8Hh+THj/mAwzteqUgl3K+cUzCTtf18=|1
2018-12-01|ZCj7wtSZ+WsOYvbBjFtQY1WJt5w8f/VmRNGARc+DANQ=|1
2018-10-01|qrS5nbHH51eJTWKb43wwuMP2CbicHOsSewoVCOjJZt8=|1
2018-12-01|+gDUrh0PiX8imuu00DCE90xDZY6e53PTyW4QziZwJKs=|1
2018-10-01|inSYWPTY0SOdszeAJ9U0x/dMVQ6bApLMkaTUi0cyQcQ=|1
2018-11-01|BLpjyWLFY5k2ZWzNLe/xSJGiMBAktXUhKB1DaHADU4M=|1
2018-11-01|Wmn7Aht2wlaeZFXSkfRKUT71NsqgeAVrjTHM8Z+RZTs=|1
2018-12-01|ngPR8pgGu/Jt8XSof6fYPv60RHsay+kedtsWf+naf9w=|1
2018-10-01|uPZQzNWmJl2v3aPbOulfWI3rsxRcybbWOuqIhM5hA+w=|1
2018-10-01|HpuQbjV/0+5v/2pwKX+xLhpenxwCT7LSuJxzNMaxwGc=|1
2018-10-01|uwU0cEV6XNapft7t46EM6AkwuD9oZMXv3JktQeUJqzQ=|1
2018-11-01|FLcH2moAG7LQEfE1uSMkWRYUycUBzHgPFEhiD6iAd14=|1
2018-12-01|BeoqnlM4hX2RRVlZi0y7Dys4WR0R4/DnEGs7kJ/jS2A=|1
2018-10-01|tmROqddIwTSpsLNTff2M3ZXCoJWI7QvBE7tCNhT1sx4=|1
2018-12-01|9ZLcEvM06C6wJuuLx/4NJPQTCpYuEJ8/q9UQzfwENtY=|1
2018-12-01|80ShB876SBkD5atsd8GqGpjw6XdIR1o5fi5vo6PcEfI=|1
2018-12-01|XemSF4JHFhar0NlhLZ3IF2XzLDmvrWym12vo2lAKego=|1
2018-10-01|ZeRCLd5twrvRsVMI3CyoOKfRUhsKKaEILOYSa/rDeR0=|1
2018-10-01|9TK7qyUar6CgyMkUP0K/FCD80CcmzYKlaEgK2II9O9k=|1
2018-10-01|qYo6WBHDu0aMHzzm4TF4uH7ICekL9R9p7ueix6JaM4A=|1
2018-11-01|9nMeS990tXcj7MQ51SKd1Gw7F5PJmSs3TM3u9N58Ofs=|1
2018-11-01|n1PLRWkMJyZgA4v4XezNxFAn4VQ47xEHZol/GmfZ2MI=|1
2018-11-01|XrCvrkAWOVvNoZGqSjtiWn/BZuD55JXM4o63+Qkb/No=|1
2018-10-01|VmQAsC/1jMlCoGATeqAb8kBXUEVM6BYOfxXAA7DjTJg=|1
2018-12-01|Jmfu9z+wfLiYSM/OqZ+B0nZwqjvtY4563o8inB2CI5o=|1
2018-12-01|P8DATReRS1P4pKPI78ABIeb5L61yeEC47Wcq8vap/CM=|1
2018-11-01|byBqZS+PawFwDpAdnyF/7bg1wSw7Qu9abhHC8VU84qU=|1
2018-11-01|ndrnP6u+2g87KCNMIgyP2+1qsaVh3soNyst3xY19RcM=|1
2018-11-01|vt1No1jlVAEXIqfi+PUGYzT9nUtovINRkt4vjjyKTzI=|1
2018-11-01|9rBKNfLbr29zXkBUNqOMwJ9CFZBkhASg6AJ1ow79kc4=|1
2018-11-01|vPH0LtaY+NeHNSSud7aViAmf90ji5cUdW9tn3q2c7NY=|1
2018-12-01|A/hUJKKoL2RijwCAuujd0o03z4JvBtW4H54FzktuP0U=|1
2018-10-01|A/hUJKKoL2RijwCAuujd0o03z4JvBtW4H54FzktuP0U=|1
2018-12-01|L+KzRe/g3cglbeWes1v1tU+AKTHcFA53Fp58PqTgF4Y=|1
2018-11-01|TwcfNpDZ/mbGR8rLYj0/8CFFkRS3j4Oe4ooyZ/VPtKk=|1
2018-12-01|y+DTlmSLCDSUJaiv9CiS69mLiNxFrgQ7EYkEs/U38mE=|1
2018-10-01|9rF4ZXLNkbkhvjnndMVzKNtMtoqM5Uc4Q8fr5purfsY=|1
2018-11-01|fY85rof9T7qy8Ar4WeCTukR+63aROYNRhRSFDaUXtT4=|1
2018-11-01|20gIpd6FwgthW0vOBpTFPGgF0rI+a1lhrUshAySLmBU=|4
2018-11-01|nyEorTSy4ARZS9eXkHyLl7V+SvEJTLobMExHHi5876s=|1
2018-10-01|eJnDV5K+VwFvGBPMfgdb1tTUum8UcTH65bIumjemuik=|1
2018-11-01|7A9FOHRRLP1IYGO1sf/HKHZjunS0QYdgnh6PFlX1+58=|2
2018-10-01|FGohlgPr7owB7cuY7QySLEwOTLHWo6eSEkzhj2k9aMs=|1
2018-11-01|YkfDMgbClylJ0FzEqoMXyk5GX9DBEnnJXQXerh1hNn0=|7
2018-12-01|Gn92ocz8wt1WLQ+dD/PLKMa9qHVrREoM3nghKeR5zZg=|1
2018-12-01|JqwB9X8Stbq/6A1TAaZexz+tCMMJxU6yFxqWwRA35HM=|1
2018-12-01|o5wxW78Me0HpXXouE+AfXcjaipYESNWmfFUTwvLrbGc=|1
2018-10-01|i9I37gGRWUGeAdD62ETRrsyDjadGRL+YgA0M617+bEI=|1
2018-10-01|OGgjOIU07cE9rtJcOml7eV5PThw/WdacdOhQ9KPkDfY=|1
2018-11-01|A955PFWsjCpHNpIHVa0S08fc7AOXBhN+OuWg4nfF0tA=|1
2018-10-01|VRYFlzsiB6x9XnOwQHI8K0tdumulQ2fiiBUJeF8s3Tw=|2
2018-10-01|l5KbZPsYrzMswfKtXGvllf8bTl4mFIkxGD2NfLLCF8g=|1
2018-11-01|q+eQJva0e9rHuzdWJAd4A/A/H2yjpvNu3NbKOabINbc=|1
2018-11-01|04PaU9oz2hsbDASgSTLfIY31+kRA10zXhR42kO5WOs0=|1
2018-12-01|jz8rvPPxaUAbFXwt58pOJgHyzw+rQsjvUCMab4/AmG4=|1
2018-12-01|kEvSAg5ZOgpUNpaKuRVEuuImD5XEbe4J8PEd+Uexsg0=|1
2018-12-01|ndej31/qAixDKmSvJP2NZ8s6rWo5fiEVFo8lacYwZbU=|1
2018-10-01|qM4lww01XKYn+lKFFwNNzz8F4DZeAdXaFdLbZIruiEQ=|1
2018-10-01|H4gRJHA6FWjI3vrTfBn6DRSoHCY/2VaQ0qPuAty+j/o=|1
2018-12-01|eCABgqzK70dgTWULdoEgP3zhcRhQ1yvIDHja/JH7cuI=|1
2018-12-01|7FXimuZzC7qq18i8iA6uAmfd3tkunl/6PRdzNWixOgg=|1
2018-10-01|bvN3myJtY/MJ0gBxfiavycE+o6zxNa/tQWQbvAJW2aY=|1
2018-12-01|Jzm23u5BpDzAIyRYe30Vf4Jixn1jdQtLTz20BGYM/jw=|1
2018-12-01|ifkkXR3DpY+vFvcIxC1f930t7hfzZPukSIAu6YwDAmY=|7
2018-10-01|DFphPhgqwC7jxZxEUE9qOpMmudSKcDjjafuamCq88+I=|1
2018-10-01|H1Ngw45O6zkA7GOLPTunE/CcmAHGSUV2fBXbfGj9SnI=|1
2018-11-01|UBPogYzj4R/0aFzUqjh9zGz3BIK1+yJM7DtBJXZwzfE=|2
2018-12-01|V7DmIzDxgNErMb7tF50ItBkx5Twqn9eQ21oLRvWbytk=|2
2018-11-01|IqFErss9KxPIg0SZORpowvfE9bk+lwSBzLlhQM3QStM=|1
2018-12-01|hZR+GoDf6oczuCRsMqhxFXtqsK82pe1Flq5RhCziL4I=|1
2018-10-01|F2JN9vHxrnJ31eI9j8qsjwe2LQsTm2i3IJwtcwBdtb0=|1
2018-11-01|jZLvJx13olE4mYYe06AuDE1jW1DeNFuWbSRnz8hFiFE=|1
2018-11-01|QIOc/Nt65wMmZNCFRcWqT9+EEamLBzMwMWH1+pLJMHg=|1
2018-10-01|5tyiOdbkU1kXQhcJPskF01FbRZkApiRPoIDd89jXoUo=|1
2018-12-01|tFqpGg5P7mxEJlDYUUxJFcEclRcFkRcsXFpp/CSVMCc=|1
2018-10-01|ZMv8kPOhAgZhOXkLZeLCnQQ0YPYieQx/RRQYICwoSTk=|1
2018-10-01|HGn1xWTf/L49DzwuzWBp3zSD1FRUcMw9k6Falg6PfDY=|1
2018-10-01|L+IqsevUi9sfl5JpBSlUdG+w7tBHmtIcwyodgNczr1Q=|2
2018-12-01|6XxSZUC40DcNvSFpXFADlAXHMNIeazW4G/Sl2Tiu0vA=|1
2018-11-01|5pYGfvbAJHNJhfO+CQFThkvZPyvgPUYNnxedZT+z7eI=|1
2018-12-01|uIUgy4BbfZzjzKDd0KtZKqpW2k+Y/KYnpr/YXU3ndPs=|1
2018-10-01|hmOXbiDt5eCmbMZ9zNWnOs5rjPXOKk2O2W4nMxVnE2s=|1
2018-12-01|Nc9pK2IWzafDtXqCUp9MbO/4gSK/AYXZVLKpsL3vyhg=|2
2018-11-01|fhnz3esKbvgNfZPk86lnKoe6RFFoQ6l858uFANFzzv0=|1
2018-11-01|b1LT31wYo/LZbfIGZp4jlG+t9+Ck1bx/QX+lIBcKW6s=|1
2018-11-01|I4SX4MGuDONj4E9Gyhttjgw/WJCNDTK/ikHEYR5w6mM=|1
2018-12-01|jvKcAJ0e/r8ZC+XpXFuNalWtMRixChWLXHS8VrEKjuM=|1
2018-11-01|ERw7Y3oF4YNcMrpL6pMVW5kawoxyjXPvhR0xwMBmFkI=|1
2018-10-01|qjFAmUy53zLdUcJ+Ri+9TDSJjkPwWS2Yuvvitxm9WKA=|1
2018-10-01|PCstQqmYDZS5v69TbVbf5dGUCBxKPuwttKVv7qJv0A4=|1
2018-11-01|6wUN0yvqELc8YriIdr6rx4kWMe0QnsopFaLaxAktJM0=|1
2018-12-01|Rq87QaToGzAtAg1FYAcvJHTGlTnaNN8WY420BidcBQA=|1
2018-10-01|3mSCKvzt51W3LWhJgRnJK7cJfkLAbwbaTp7NM6S4tAk=|2
2018-11-01|Vit0MjjPQhA3RYyB6yhbl48u0KZsND5OVe5FyQuxw80=|1
2018-10-01|y4+vVYgorP5Lt5IjUNVd5Q+zdQ3l4PAcuK9nK7TkeBs=|1
2018-11-01|bTyIy1fA6nA0edbGWPjlYvTRiJoo61CPDv4ZEXuenUo=|1
2018-12-01|SiaSCp2FgS9JhW6Qy2fyugFdwZdQ4npIt0m0opaIF0M=|1
2018-12-01|/QKyVP84rmFApueUQwQCq9ZrGtq85P95DG5OxNpkHSk=|1
2018-10-01|/QKyVP84rmFApueUQwQCq9ZrGtq85P95DG5OxNpkHSk=|2
2018-11-01|GuxqO+Kwooam3xt5S4ONLSvPapSSvcilvMUbdIWT/Ro=|1
2018-10-01|+YUc2BCRvm5pluv85ulbskBbZH5avYRUhpBPeKkA0YI=|1
